numero,Lat,Long,Nom,Ville,Pays,Type,star,isReservable,horaires,adresse,photo
1009,,,La Pépinière des Batignolles,75017,,brunch/coffee_shop/sur_le_pouce,,,,15 Rue des Dames,https://lh3.googleusercontent.com/p/AF1QipNOcxoilgXS-4x9zLKY2UOnFwsknicl8-G2C501=s1360-w1360-h1020
1010,,,Bältis,75004,,glace,,,,27 Rue Saint-Antoine,https://lh3.googleusercontent.com/p/AF1QipMoEptPA4h0goWqm_boJWZxouMJ7sh1u_Vc8Hgx=s1360-w1360-h1020
1011,,,Copains,75002,,boulangerie/patisserie,,,,60 Rue Tiquetonne,https://lh3.googleusercontent.com/p/AF1QipP3T5HtKTJBYxqq--eaTUchUVx5Cd-IxOvI_NQ=s1360-w1360-h1020
1012,,,Brach Paris,75016,,patisserie,,,,1-7 Rue Jean Richepin,https://brachparis.com/wp-content/uploads/2023/01/06_Millefeuille2_hotel_luxe_paris.jpg
1013,,,Jeffrey Cagnes Paris 17ème,75017,,patisserie,,,,24 Rue des Moines,https://lh3.googleusercontent.com/p/AF1QipMgXvtMDTEeBCuGN7MeqT4xtl87-qArhtW277Op=s1360-w1360-h1020
1014,,,Jeffrey Cagnes Paris 2ème,75002,,patisserie,,,,73 Rue Montorgueil,https://lh3.googleusercontent.com/p/AF1QipP8HeifQiOq210pejacMf1jGiT_5jSdbC0qdo9E=s1360-w1360-h1020
1015,,,Jade Genin,75002,,chocolatier,,,,33 Av. de l'Opéra,https://lh3.googleusercontent.com/p/AF1QipNTuCztqFnYGA6MKjROOVx8pjGo4dWGRdRcrQPw=s1360-w1360-h1020
1016,,,Fou de Patisserie Batignolles,75017,,patisserie,,,,45 Rue des Batignolles,https://www.foudepatisserieboutique.fr/sites/default/files/styles/frontpage_sale_points/public/2022-12/IMG_3464.jpg?itok=GLRVOX94
1017,,,CAFÉ NUANCES,75001,,coffee_shop,,,,25 Rue Danielle Casanova,https://lh3.googleusercontent.com/p/AF1QipPZ7URHs9i93v93SBGsfdkjynhMHEjljZ_AziuC=s1360-w1360-h1020
1018,,,laïzé marais,75003,,coffee_shop/patisserie/asiatique,,,,19 Rue de Montmorency,https://lh3.googleusercontent.com/p/AF1QipMCKIjMtWQvVpljsOVhex-Sy7Y8MRuF7-3kEudV=s1360-w1360-h1020
1019,,,Laïzé Opéra,75002,,coffee_shop/patisserie/asiatique,,,,68 Pass. Choiseul,https://lh3.googleusercontent.com/p/AF1QipNcl182N2Dp7xr3Hc1HM8WdJRD1dqN2ginSAwZP=s1360-w1360-h1020
1020,,,Café Pimpin 17,75017,,coffee_shop/sur_le_pouce/brunch,,,,7 Rue Guy Môquet,https://lh3.googleusercontent.com/p/AF1QipPMWh9nWrtpPQnuA-FrVhoi6PKmlnEVjHLErfzZ=s1360-w1360-h1020
1021,,,CADUCÉE Café Contemporain,75017,,coffee_shop/sur_le_pouce/brunch/neobistrot,,,,19 Rue Brochant,https://lh3.googleusercontent.com/p/AF1QipNJdnMtkmHyryDuACwQydRM3DpY1yJ9mJyl_1hW=s1360-w1360-h1020
1022,,,WHITE Coffeeshop,75003,,coffee_shop,,,,56 Rue de Turenne,https://lh3.googleusercontent.com/p/AF1QipMFk3w76Jtw9xezqwbA9MHlg4iCLVNAMIiNekbC=s1360-w1360-h1020
1023,,,Matcha Social Club,75001,,coffee_shop/glace,,,,39 Rue des Petits Champs,https://lh3.googleusercontent.com/p/AF1QipMXovCvWSWCueXmENJveSk9_qAtbL7B-FoA5clm=s1360-w1360-h1020
1024,,,Clove Coffee Shop,75018,,coffee_shop,,,,14 Rue Chappe,https://lh3.googleusercontent.com/p/AF1QipMPAMZkma9QFkkVT6eBCSpZlHDnjJDxhGjj174P=s1360-w1360-h1020
1025,,,The Dancing Goat,75020,,coffee_shop,,,,117 Av. Gambetta,https://lh3.googleusercontent.com/p/AF1QipNU9MSjDJsd8D-07RMxRWRA1oeVLMSW8llpWGFz=s1360-w1360-h1020
1026,,,Café Cayo,75013,,coffee_shop/sur_le_pouce/brunch,,,,9 Rue du Chevaleret,https://lh3.googleusercontent.com/p/AF1QipPYAs2m5YicPynqTKEVGi6e4RjjaRfTboDHnwo=s1360-w1360-h1020
1027,,,Café Caractère,75011,,coffee_shop,,,,2 Rue des Taillandiers,https://lh3.googleusercontent.com/p/AF1QipONm_wVuhV3b9t2Z-wOjt7wmPJ4CG2ofbPQemkP=s1360-w1360-h1020
1028,,,DEVOTIONS Café,75018,,coffee_shop,,,,5 Rue Ramey,https://lh3.googleusercontent.com/p/AF1QipPdWkYrzhNcp1jO2rfucMHIUFx1El4tl3OmFqv7=s1360-w1360-h1020
1029,,,GRAMME PARIS 11,75011,,coffee_shop/sur_le_pouce/brunch/neobistrot,,,,96 Rue Jean-Pierre Timbaud,https://lh3.googleusercontent.com/p/AF1QipMvFeI9Oi6iPoU82jYQtOpmyDnTntpqNPkuBHON=s1360-w1360-h1020
1030,,,TOMMASO Café,75003,,coffee_shop/patisserie,,,,111 Bd Beaumarchais,https://lh3.googleusercontent.com/p/AF1QipP_XTE9KKqHcZ5IRwhZpGn02V68j8z9-q1P2oyZ=s1360-w1360-h1020
1031,,,Mardi,75019,,coffee_shop/sur_le_pouce/brunch/neobistrot,,,,29 Rue de la Villette,https://lh3.googleusercontent.com/p/AF1QipOEh2xH2W9TEyTcon7yHT8patixe9urz4LWyZ2a=s1360-w1360-h1020
1032,,,Noir - Coffee Shop & Torréfacteur,75007,,coffee_shop,,,,9 Rue de Luynes,https://lh3.googleusercontent.com/p/AF1QipPGxdQ4b479HQgPVDho6waIsvF-Y6EHsTXzgCxz=s1360-w1360-h1020
1033,,,Noir - Coffee Shop & Torréfacteur,75008,,coffee_shop,,,,120 Bd Haussmann,https://lh3.googleusercontent.com/p/AF1QipOM4IBsWXe1XukUdqNLTt_6m8QT32gy_behKjj2=s1360-w1360-h1020
1034,,,Noir - Coffee Shop & Torréfacteur,75001,,coffee_shop,,,,8 Rue Saint-Florentin,https://lh3.googleusercontent.com/p/AF1QipNS5jTT1TLXu5cdyHwcKaS0fari00szhppaRKHD=s1360-w1360-h1020
1035,,,Noir - Coffee Shop & Torréfacteur,75004,,coffee_shop,,,,63 Rue Saint-Louis en l'Île,https://lh3.googleusercontent.com/p/AF1QipNESFKNpBlDGYYakuWyqTlQ7u9z56dZUY5ijO2x=s1360-w1360-h1020
1036,,,One and a Half,75003,,coffee_shop,,,,14 Rue de Bretagne,https://lh3.googleusercontent.com/p/AF1QipMPLuBrTD1-aZpRNiRMQnnzWfgN5DvICFhtCtTI=s1360-w1360-h1020
1037,,,Café Mātēr,75004,,neobistrot,,,,9 Rue du Plâtre,https://lh3.googleusercontent.com/p/AF1QipMhIXOAfcu9xp2JHcK8DTRiNnFZelY3X6SASxYV=s1360-w1360-h1020
1038,,,Saint Pearl,75007,,coffee_shop/sur_le_pouce/brunch,,,,38 Rue des Saints-Pères,https://lh3.googleusercontent.com/p/AF1QipOSaJU_7rHdZbf386talRlVHqh3WAU-Ls-5BQ0l=s1360-w1360-h1020
1039,,,RECTO VERSO CAFÉ,75003,,coffee_shop,,,,6 Rue Portefoin,https://lh3.googleusercontent.com/p/AF1QipN21w8XtcT3XaJPaxTZmsJmEDJLv6SC2SDq50Cc=s1360-w1360-h1020
1040,,,Café Singuliers,75011,,coffee_shop/sur_le_pouce/brunch,,,,2 Rue Titon,https://lh3.googleusercontent.com/p/AF1QipNbLQrHT9cr2YAufsQjpkNADsqPgEQZt0xWjlH-=s1360-w1360-h1020
1041,,,Inform Café,75017,,coffee_shop/sur_le_pouce/brunch,,,,25 Rue des Acacias,https://lh3.googleusercontent.com/p/AF1QipOgf2K2bW6z03Sqt7e_pyGH3wiP62Cpthgicu8X=s1360-w1360-h1020
1042,,,Café Nuances,75006,,coffee_shop,,,,22 Rue du Vieux Colombier,https://lh3.googleusercontent.com/p/AF1QipNianPoh2HKPGFtd__AFKDCWCMmjw3p8R6wxt_s=s1360-w1360-h1020
1043,,,Cafe Content,75011,,neobistrot,,,,11 Rue Saint-Maur,https://lh3.googleusercontent.com/p/AF1QipMZIYc_Hhb72-SELIABJ6iVYXWANI8r4cm8bDL6=s1360-w1360-h1020
1044,,,Billot Club,75017,,boucherie,,,,105 Av. de Saint-Ouen,https://lh3.googleusercontent.com/p/AF1QipMRW5jtU01H4UH3-dbMtpeD1hmpWVaPB2KouDor=s1360-w1360-h1020
1045,,,Kaviari Delikatessen - Martyrs,75009,,epicerie_fine,,,,56 R. des Martyrs,https://lh3.googleusercontent.com/p/AF1QipM1msC4Fw2M-ZfSGqRhQycPbfOqJGZYN0szzr-B=s1360-w1360-h1020
1046,,,LiMONi,75011,,epicerie_fine,,,,20 Rue Saint-Ambroise,https://lh3.googleusercontent.com/p/AF1QipPto2wy5ZboJbnsGoFj5gNJMfw2yOhAS1RAYKH7=s1360-w1360-h1020
1047,,,Fromaville - Laiterie Artisanale et Urbaine,93400,,cremerie,,,,10 Rue des Bateliers,https://lh3.googleusercontent.com/p/AF1QipOKq1Q6lOH4OSW9lFpC_tom369uAy9p2etkLSPk=s1360-w1360-h1020
1048,,,La Bête Noire,75005,,coffee_shop/sur_le_pouce/brunch/neobistrot,,,,58 Rue Henri Barbusse,https://lh3.googleusercontent.com/p/AF1QipPTQEkeA0VrZ8MRYShBck5dSzxHIVx1x9ItX6F2=s1360-w1360-h1020
1049,,,L'Agrumiste,75007,,epicerie_fine,,,,82 Rue de Sèvres,https://lh3.googleusercontent.com/p/AF1QipPQoJ2avsVdCxrpW8s5JE64kV6WOAmEomm31LhW=s1360-w1360-h1020
1050,,,MAM,75017,,patisserie/neobistrot,,,,22 Rue Fourcroy,https://lh3.googleusercontent.com/p/AF1QipM4QVh-xhf_k2bK1FbFhxZar37SSi6xrt7WiFXd=s1360-w1360-h1020
1051,,,"Epicerie Fine Ivoirienne ""Au Marché de la Côte d'Ivoire""",75018,,epicerie_fine,,,,66 Rue Doudeauville,https://lh3.googleusercontent.com/p/AF1QipM_4c0BQiCZcAbye4NVOytodGzD80zXdW2HVKuz=s1360-w1360-h1020
1052,,,Kaviari Delikatessen - Villiers,75017,,epicerie_fine,,,,3 Av. de Villiers,https://lh3.googleusercontent.com/p/AF1QipM1msC4Fw2M-ZfSGqRhQycPbfOqJGZYN0szzr-B=s1360-w1360-h1020
1053,,,Kaviari Delikatessen - St Paul,75004,,epicerie_fine,,,,60 Rue François Miron,https://lh3.googleusercontent.com/p/AF1QipM1msC4Fw2M-ZfSGqRhQycPbfOqJGZYN0szzr-B=s1360-w1360-h1020
1054,,,Poissonnerie Viot,75006,,poissonerie,,,,"Marché Saint Germain, 4-6 Rue Lobineau",https://lh3.googleusercontent.com/p/AF1QipPyFVUoGnvTozkkOH-VDsTe11qf_qGYk0bOWSMn=s1360-w1360-h1020
1055,,,Les Apaches,75020,,boucherie,,,,21 Rue des Gâtines,https://lh3.googleusercontent.com/p/AF1QipOs9dfdWcBszRoPzWzJQdzt2Np5a7jLpALPbS0n=s1360-w1360-h1020
1056,,,Yorgios,75010,,epicerie_fine/moyen_orient,,,,31 Rue d'Hauteville,https://lh3.googleusercontent.com/p/AF1QipPbJ9kDfd-ESZOp-cSs-aIC-QySTyuQ2vfLcrm0=s1360-w1360-h1020
1057,,,ONOUL café épicerie fine coréenne,75015,,epicerie_fine/asiatique,,,,8 Rue Gramme,https://lh3.googleusercontent.com/p/AF1QipP-7i4LCnE-r5GQjFWcVorYfBHUuTW5yxuEgn_6=s1360-w1360-h1020
1058,,,Kolam Paris,75010,,sur_le_pouce/indien,,,,27 Rue de Lancry,https://www.google.com/url?sa=i&url=https%3A%2F%2Fwww.tripadvisor.fr%2FRestaurant_Review-g187147-d25124894-Reviews-Kolam_Paris-Paris_Ile_de_France.html&psig=AOvVaw3fpqGXNX6GDrKGK9Le17nP&ust=1698076850027000&source=images&cd=vfe&opi=89978449&ved=0CBEQjRxqFwoTCKCKu62DioIDFQAAAAAdAAAAABAR
1059,,,Krispy Korean Chicken I Poulet frit coréen,75017,,sur_le_pouce/asiatique,,,,22 Rue Biot,https://storage.googleapis.com/mon-resto-halal/restaurants/0bedf6d8-d56f-435e-a223-210f2ae787e6/thumb@1024_04274b09-8de1-4017-9ea5-3463afb09023.jpg
1060,,,Bagels & Brownies,75006,,sur_le_pouce,,,,12 Rue Notre Dame des Champs,https://media-cdn.tripadvisor.com/media/photo-s/25/7a/aa/44/bagel.jpg
